,sales_id,sale_date,sale_amount,price_per_acre_lot_area,price_per_building_area,recording_date,property_id
5766,fb582a9d-142b-564b-ba56-e9ef3b4d8e50,2017-11-15,0.0,,0.0,2017-11-22,19c97897-d69f-53e9-ba7a-9b5587a0bd32
5767,f38ee72c-34bc-5992-b40c-9d9799392659,2016-07-15,0.0,,0.0,2016-07-15,19c97897-d69f-53e9-ba7a-9b5587a0bd32
5768,f180227c-dd3b-5f4f-b2c8-2fde78743698,2014-06-04,0.0,,0.0,2014-06-11,19c97897-d69f-53e9-ba7a-9b5587a0bd32
5769,3fc8ab91-01d1-587d-aa66-6f3058150fb7,2014-06-04,353012.0,99160.41838090205,87.46580773042616,2014-06-11,19c97897-d69f-53e9-ba7a-9b5587a0bd32
5770,9ed357ef-4e35-57b2-bd88-d95262055285,2009-07-29,2950.0,1282.608695652174,0.730921704658077,2009-08-27,19c97897-d69f-53e9-ba7a-9b5587a0bd32
5771,78326797-af9d-5602-9f1b-e975347784e3,2008-02-11,0.0,,0.0,2009-03-06,19c97897-d69f-53e9-ba7a-9b5587a0bd32
5772,d3fecc29-007b-554d-af3b-624b9cedefda,2008-07-09,0.0,,0.0,2008-07-11,19c97897-d69f-53e9-ba7a-9b5587a0bd32
5773,5230b233-13b9-5963-83e1-13510c50f640,2008-06-19,0.0,,0.0,2008-06-26,19c97897-d69f-53e9-ba7a-9b5587a0bd32
5774,92398920-473b-587c-8cb0-1185b6807b15,2008-06-18,0.0,,0.0,2008-06-18,19c97897-d69f-53e9-ba7a-9b5587a0bd32
5775,31a57e06-56f5-59d6-a61e-657df1949a2c,2008-06-12,0.0,,0.0,2008-06-12,19c97897-d69f-53e9-ba7a-9b5587a0bd32
5776,731d55e2-cbb0-5c9a-ad7d-76c9803daeab,2005-04-23,0.0,,0.0,2005-05-10,19c97897-d69f-53e9-ba7a-9b5587a0bd32
5777,216c6ae4-262f-5d5c-829c-6f0c16870bba,2010-05-25,,,,2010-05-25,840b7b9e-5422-5579-86da-fb3c9525a61e
5778,98c1e59a-fea9-59d0-b14b-56d497cb3af4,1989-08-09,,,,1989-08-09,840b7b9e-5422-5579-86da-fb3c9525a61e
5779,e198f957-0fa7-50a6-b382-7098e85d4229,2014-08-25,,,,2014-08-27,97548377-720e-55f8-91ae-8997e0372efb
5780,432ef957-12fd-5839-95b8-264f4d30bed3,2008-07-28,,,,2008-08-21,97548377-720e-55f8-91ae-8997e0372efb
5781,84392e9e-e58d-5f3b-8bd0-fea33bb13462,2008-02-01,,,,2008-02-08,97548377-720e-55f8-91ae-8997e0372efb
5782,0fd69c43-8b31-57a6-a846-c05bb4fd4448,2022-05-27,0.0,,0.0,2022-08-17,4f59e21d-5255-530e-a7d9-48d191061219
5783,8f5fce37-b4d0-548d-9afc-9a4d8f9e39b2,2022-05-27,0.0,,0.0,2022-07-18,4f59e21d-5255-530e-a7d9-48d191061219
5784,f1c9ed73-75d6-5f96-8240-623c704d067b,2020-01-10,5800000.0,382914.2941150616,126.58227848101266,2020-01-21,006ff66d-14d3-5bcd-9f94-4321b3c48b55
5785,3d0537fc-1af5-591c-8ed9-4873e7c9f158,2020-01-10,0.0,,0.0,2020-01-21,006ff66d-14d3-5bcd-9f94-4321b3c48b55
5786,dac5d26c-40b7-529a-9b96-ae87680cc299,2007-12-10,3676000.0,277903.9004224272,80.22697512003492,2007-12-14,006ff66d-14d3-5bcd-9f94-4321b3c48b55
5787,51b77b36-1e90-5958-a362-a034faef59a8,1999-10-15,2000000.0,150382.68872923867,43.64906154517678,1999-11-19,006ff66d-14d3-5bcd-9f94-4321b3c48b55
5788,4f3b64e8-8449-5542-b0c0-3f7d28fb0c28,2022-01-17,0.0,,0.0,2022-01-19,b57ea22f-1116-5906-a701-fcb7e91e4e88
5789,c9d88a05-b3f5-5a12-921a-e92e58900024,1995-11-30,,,,1995-11-30,b57ea22f-1116-5906-a701-fcb7e91e4e88
5790,fbc426bb-862a-5533-90e4-359622fd94a3,2008-03-03,668000.0,208099.09317161085,42.752,2008-03-03,f096052a-cae3-5f65-bdf2-c22e2f3b1c0d
5791,df2adba2-e9d3-5255-9771-8a3693408440,2007-03-02,668000.0,208099.09317161085,42.752,2007-04-09,f096052a-cae3-5f65-bdf2-c22e2f3b1c0d
5792,e47222a6-624b-5c7c-a5ae-297259982c79,2020-07-20,500000.0,129601.19961440963,41.66666666666666,2020-07-30,b667a01f-59e5-4e46-a7a0-1f59e5ae46c0
5793,7752af39-62ea-537d-92cb-9aaf978a5b3f,2021-03-09,1217000.0,251445.5654054669,76.75812046672974,2021-03-17,3d274d4e-a6f6-43f3-a74d-4ea6f6b3f35e
5794,09eab2ae-ebbf-5231-b290-d596998556fb,2013-09-20,1100000.0,227272.08048152312,69.37874487543361,2013-09-25,3d274d4e-a6f6-43f3-a74d-4ea6f6b3f35e
5795,9e0fa6e1-3c04-5c2f-afb3-09eb9a3e99fc,2006-01-06,635000.0,131197.97373251562,40.05045726900032,2006-01-11,3d274d4e-a6f6-43f3-a74d-4ea6f6b3f35e
5796,b95cbda7-8260-598d-855c-ca2418c0bfae,2021-05-17,915000.0,362132.59678547736,53.97593204341671,2021-06-14,26cfb351-d0b5-5f80-9903-6c201c638710
5797,78fd0753-ca8c-5e74-9309-00a900825d3f,2015-01-29,650000.0,257252.66438312604,38.34355828220859,2015-02-05,26cfb351-d0b5-5f80-9903-6c201c638710
5798,4ab2125d-8768-5b16-8b31-73a7e89263c4,2001-05-02,685000.0,271104.7309268328,40.40821142048136,2001-05-15,26cfb351-d0b5-5f80-9903-6c201c638710
5799,266d4d62-e319-5eb6-9d32-74821dfc87c2,2010-06-19,2400000.0,248056.71820278463,202.020202020202,2010-07-16,58f48e90-7b15-55f9-943c-900d74df331c
5800,43b5ef40-0032-5060-92ea-d530d55d499a,2018-01-03,300000.0,131463.52259466422,30.587275693311582,2018-01-08,c65f9aa7-90d0-4ff3-9f9a-a790d00ff34a
5801,0c5923f1-c2a9-5e95-b152-d3cc115f2f45,,300000.0,131463.52259466422,30.587275693311582,2018-01-03,c65f9aa7-90d0-4ff3-9f9a-a790d00ff34a
5802,7bbd3b38-31ac-58bb-bb55-d68aa583d50d,2017-12-28,450000.0,197195.28389199628,45.880913539967366,2017-12-28,c65f9aa7-90d0-4ff3-9f9a-a790d00ff34a
5803,f0a2541e-3db7-52dd-8c5b-d909978d4f4c,2014-05-29,25000.0,7936.507936507936,16.711229946524064,2014-05-29,7056b6bc-0ca8-588b-84f6-a4f00c3834a3
5804,a42a7152-0b3a-5fd6-a3cc-9375a4d65b9e,2006-10-18,771400.0,235182.59761893097,50.16909469302809,2006-10-25,c2d06381-2b34-5b26-8d80-842a0f54fc69
5805,2f7a41f1-34e5-50a0-a342-c3e9648e0daa,2018-05-21,,,,2018-08-06,90b5882a-348e-5ae5-9962-020b5e995a2c
5806,ef005bdc-4995-5f65-adc1-bf1af666f761,2017-03-22,335000.0,161057.3367915678,37.82746160794941,2017-04-07,90b5882a-348e-5ae5-9962-020b5e995a2c
5807,afec878f-3126-59e6-bb36-141d2cb43610,2011-06-15,0.0,,0.0,2012-05-22,90b5882a-348e-5ae5-9962-020b5e995a2c
5808,4db83004-f2eb-5e70-b6c7-71523aef3242,1992-05-21,350000.0,168268.85933447382,39.52122854561879,1992-05-28,90b5882a-348e-5ae5-9962-020b5e995a2c
5809,a52d4abf-fb16-5e16-8fe1-dd92697a8ebc,1983-11-01,35500.0,17067.270018210915,4.008581752484192,1983-11-01,90b5882a-348e-5ae5-9962-020b5e995a2c
5810,659d2a2b-c0f0-53fb-b585-969774c57dae,2005-10-03,615000.0,129202.05454676988,134.8684210526316,2005-10-11,8b0d9c69-9f69-52be-9d8e-515991efe973
5811,1b62cfbe-158d-5288-95dc-13eb6e409e66,1989-08-10,50000.0,10504.23207697316,10.964912280701755,1989-08-14,8b0d9c69-9f69-52be-9d8e-515991efe973
5812,f74ae81f-fc2a-5d5a-818d-2352b7750d18,1986-12-01,400000.0,84033.85661578529,87.71929824561404,1986-12-01,8b0d9c69-9f69-52be-9d8e-515991efe973
5813,a95bdca3-1e2e-5a0f-852b-ab26cbbaaaba,1985-06-01,,,,1985-08-06,8b0d9c69-9f69-52be-9d8e-515991efe973
5814,6c044873-a906-5f2e-98d1-c1c194149128,1985-08-01,193500.0,40651.37813788613,42.43421052631579,1985-08-06,8b0d9c69-9f69-52be-9d8e-515991efe973
5815,93f43cf8-ad6c-530a-82d3-2d16c6e33ceb,1985-08-01,290000.0,60924.54604644433,63.59649122807018,1985-08-01,8b0d9c69-9f69-52be-9d8e-515991efe973
5816,8e584552-eebe-57f4-8a48-acfe33180e4d,2015-01-29,805000.0,333820.1134762576,48.108528058327856,2015-05-05,9c204f97-6934-536a-ad61-df5d644e8a18
5817,e9c6ecad-97d1-5775-8d71-39979509abb4,2000-03-13,,,,2000-03-13,9c204f97-6934-536a-ad61-df5d644e8a18
5818,993592ea-192a-55ef-ab57-379fbc7483d5,1985-11-14,,,,1985-11-14,9c204f97-6934-536a-ad61-df5d644e8a18
5819,36beeefc-74ce-5da1-a6dc-ea929289754c,1979-08-01,100000.0,41468.33707779597,5.976214665630789,1979-08-01,9c204f97-6934-536a-ad61-df5d644e8a18
5820,8e9a22bf-ef47-5f55-94c3-b1d91211a9a7,2009-08-25,211600.0,30402.25873909057,52.9,2009-09-11,d0b5df6e-0e17-505c-b018-6cafcd9645c7
5821,ef674f61-6f37-52dd-a31f-78b9830b0360,1990-12-20,210000.0,42000.0,48.96246211238051,1990-12-26,83a62f35-003d-5588-9b82-5a222485db4d
5822,f3fcde29-92d4-5a84-bd31-06272c53217c,2021-04-14,125000.0,62127.03809773741,20.83333333333333,2021-04-27,21559955-de40-5cb7-8137-f65d134243bc
5823,a5ba3a40-208a-540d-a359-40f12ec98f12,2014-12-04,,,,2014-12-10,21559955-de40-5cb7-8137-f65d134243bc
